scene,index,planner,skipped,solved,seconds,evaluations,vertices,rad_per_call,coarse,min_clearance,unsafe_states,audited_states,misses,min_self_overlap,self_colliding
box,8,rrtconnect,0,1,0.00122525,1280,17,0,0,0.00462974,0,939,0,0.00249477,0
box,8,cbf-rrtc,0,1,0.00186732,803,15,0.0391935,0.0784558,-0.000295291,77,1141,0,0.00249477,0
box,9,rrtconnect,0,1,0.000633518,683,10,0,0,0.00330206,0,692,0,0.00249477,0
box,9,cbf-rrtc,0,1,0.00277474,1155,17,0.03166,0.0337662,-8.12207e-05,31,895,0,0.00249477,0
box,10,rrtconnect,0,1,0.00148847,1589,20,0,0,0.0127096,0,731,0,0.00249477,0
box,10,cbf-rrtc,0,1,0.000277315,125,6,0.0528969,0.296,7.66524e-06,0,391,0,0.00249477,0
box,11,rrtconnect,0,1,0.00103391,1115,15,0,0,0.0122332,0,669,0,0.00249477,0
box,11,cbf-rrtc,0,1,0.000321617,146,7,0.0665282,0.253425,-8.34361e-05,19,456,0,0.00249477,0
box,12,rrtconnect,0,1,0.000408818,415,8,0,0,0.0127096,0,508,0,0.00249477,0
box,12,cbf-rrtc,0,1,0.00031244,149,7,0.0678021,0.355705,8.95085e-06,0,476,0,0.00249477,0
box,13,rrtconnect,0,1,0.00146125,1553,20,0,0,0.012466,0,732,0,0.00249477,0
box,13,cbf-rrtc,0,1,0.00055554,231,7,0.0370026,0.121212,-0.000176707,13,473,0,0.00249477,0
box,14,rrtconnect,0,1,0.0002659,266,6,0,0,0.011296,0,324,0,0.00249477,0
box,14,cbf-rrtc,0,1,0.000318568,136,6,0.049004,0.205882,4.7859e-07,0,385,0,0.00249477,0
box,15,rrtconnect,0,1,0.000689546,740,11,0,0,0.00416568,0,449,0,0.00249477,0
box,15,cbf-rrtc,0,1,0.000197584,95,5,0.0574456,0.273684,3.48404e-05,0,300,0,0.00249477,0
box,16,rrtconnect,0,1,0.000811303,855,12,0,0,0.0119571,0,553,0,0.00249477,0
box,16,cbf-rrtc,0,1,0.000221627,111,6,0.0674322,0.387387,2.78825e-05,0,440,0,0.00249477,0
box,17,rrtconnect,0,1,0.000654125,700,11,0,0,0.00113107,0,725,0,0.00249477,0
box,17,cbf-rrtc,0,1,0.000224005,115,5,0.0430321,0.165217,0.00771351,0,300,0,0.00249477,0
box,18,rrtconnect,0,1,0.00182022,1956,24,0,0,0.00273889,0,457,0,0.00249477,0
box,18,cbf-rrtc,0,1,0.00323827,1297,21,0.0355015,0.0647648,-7.63345e-06,7,1023,0,0.00249477,0
box,19,rrtconnect,0,1,0.000363377,353,7,0,0,0.00934272,0,415,0,0.00249477,0
box,19,cbf-rrtc,0,1,0.000375986,167,7,0.053264,0.203593,3.90853e-07,0,474,0,0.00249477,0
box,20,rrtconnect,0,1,0.000632313,653,10,0,0,0.0127096,0,570,0,0.00249477,0
box,20,cbf-rrtc,0,1,0.000175222,79,6,0.080029,0.240506,7.6462e-06,0,359,0,0.00249477,0
box,21,rrtconnect,0,1,0.000762936,821,12,0,0,0.00405602,0,450,0,0.00249477,0
box,21,cbf-rrtc,0,1,0.000177901,97,6,0.0730882,0.618557,4.50106e-05,0,395,0,0.00249477,0
box,22,rrtconnect,0,1,0.00315212,3376,39,0,0,0.00434754,0,750,0,0.00249477,0
box,22,cbf-rrtc,0,1,0.00153463,655,13,0.04038,0.123664,-0.000536806,147,899,0,0.00249477,0
box,23,rrtconnect,0,1,0.000484403,501,9,0,0,0.0127096,0,400,0,0.00249477,0
box,23,cbf-rrtc,0,1,0.000293438,124,6,0.0516907,0.177419,-9.7882e-05,7,372,0,0.00249477,0
box,24,rrtconnect,0,1,0.000332478,335,7,0,0,0.0127096,0,410,0,0.00249477,0
box,24,cbf-rrtc,0,1,0.00263029,1102,18,0.0348645,0.0653358,-3.00904e-05,86,852,0,0.00249477,0
box,25,rrtconnect,0,1,0.00135344,1431,18,0,0,0.00914152,0,485,0,0.00249477,0
box,25,cbf-rrtc,0,1,0.00129116,539,13,0.0390852,0.100186,-0.000570337,30,797,0,0.00249477,0
box,26,rrtconnect,0,1,0.0015928,1690,21,0,0,0.00451114,0,796,0,0.00249477,0
box,26,cbf-rrtc,0,1,0.000635123,275,8,0.044408,0.185455,-0.0165204,86,423,0,0.00249477,0
box,27,rrtconnect,0,1,0.00102454,1095,15,0,0,0.00189056,0,652,0,0.00249477,0
box,27,cbf-rrtc,0,1,0.000896906,399,9,0.0352088,0.112782,-0.000167975,1,753,0,0.00249477,0
box,28,rrtconnect,0,1,0.00108937,1177,17,0,0,0.00351495,0,700,0,0.00249477,0
box,28,cbf-rrtc,0,1,0.000568163,244,8,0.0450177,0.20082,-9.91102e-05,41,473,0,0.00249477,0
box,29,rrtconnect,0,1,0.000794301,855,13,0,0,0.0127096,0,609,0,0.00249477,0
box,29,cbf-rrtc,0,1,0.000704299,312,9,0.045754,0.157051,-0.000538927,73,579,0,0.00249477,0
box,30,rrtconnect,0,1,0.000471107,497,9,0,0,0.0059493,0,296,0,0.00249477,0
box,30,cbf-rrtc,0,1,0.000217608,100,6,0.0622963,0.3,1.07418e-05,0,366,0,0.00249477,0
box,31,rrtconnect,0,1,0.000563257,564,9,0,0,0.0127096,0,552,0,0.00249477,0
box,31,cbf-rrtc,0,1,0.000662964,294,9,0.0481033,0.190476,-1.00294e-05,10,561,0,0.00249477,0
box,32,rrtconnect,0,1,0.00108812,1145,15,0,0,0.00495605,0,501,0,0.00249477,0
box,32,cbf-rrtc,0,1,0.000263809,116,6,0.0545011,0.198276,-0.000437223,12,361,0,0.00249477,0
box,33,rrtconnect,0,1,0.00124296,1317,17,0,0,0.0127096,0,388,0,0.00249477,0
box,33,cbf-rrtc,0,1,0.000183388,89,5,0.0570435,0.325843,3.56888e-05,0,285,0,0.00249477,0
box,34,rrtconnect,0,1,0.00186307,2005,25,0,0,0.00989164,0,674,0,0.00249477,0
box,34,cbf-rrtc,0,1,0.000949379,415,9,0.0392994,0.166265,7.31856e-06,0,669,0,0.00249477,0
box,35,rrtconnect,0,1,0.000795587,827,12,0,0,0.000333588,0,579,0,0.00249477,0
box,35,cbf-rrtc,0,1,0.000393048,183,7,0.0538923,0.262295,0.0127096,0,438,0,0.00249477,0
box,36,rrtconnect,0,1,0.000317777,316,6,0,0,0.0125428,0,364,0,0.00249477,0
box,36,cbf-rrtc,0,1,0.000241509,102,6,0.0631646,0.254902,-3.91574e-05,3,365,0,0.00249477,0
box,37,rrtconnect,0,1,0.00171021,1810,23,0,0,0.00180892,0,750,0,0.00249477,0
box,37,cbf-rrtc,0,1,0.000687894,269,8,0.0416074,0.0855019,-4.70086e-05,2,557,0,0.00249477,0
box,38,rrtconnect,0,1,0.00168634,1811,23,0,0,0.00711168,0,612,0,0.00249477,0
box,38,cbf-rrtc,0,1,0.00164136,684,15,0.0404155,0.154971,-0.000109665,84,818,0,0.00249477,0
box,39,rrtconnect,0,1,0.000807008,846,13,0,0,0.0110213,0,603,0,0.00249477,0
box,39,cbf-rrtc,0,1,0.000446318,204,7,0.0454255,0.254902,-0.000641559,20,531,0,0.00249477,0
box,40,rrtconnect,0,1,0.00100735,1063,14,0,0,0.00773511,0,666,0,0.00249477,0
box,40,cbf-rrtc,0,1,0.00018261,79,5,0.0544,0.253165,9.54117e-06,0,250,0,0.00249477,0
box,41,rrtconnect,0,1,0.00100149,1071,15,0,0,0.0127096,0,660,0,0.00249477,0
box,41,cbf-rrtc,0,1,0.00224359,917,16,0.0360158,0.136314,-0.00020011,46,588,0,0.00249477,0
box,42,rrtconnect,0,1,0.000390807,410,7,0,0,0.0127096,0,393,0,0.00249477,0
box,42,cbf-rrtc,0,1,0.000718107,315,10,0.0536787,0.24127,3.5107e-06,0,455,0,0.00249477,0
box,43,rrtconnect,0,1,0.000633323,657,10,0,0,0.00234879,0,559,0,0.00249477,0
box,43,cbf-rrtc,0,1,0.00179961,726,12,0.0336995,0.0716253,-0.000513226,35,671,0,0.00249477,0
box,44,rrtconnect,0,1,0.000563127,577,9,0,0,0.000559845,0,385,0,0.00249477,0
box,44,cbf-rrtc,0,1,0.000232265,97,6,0.0638317,0.195876,-0.00114935,6,363,0,0.00249477,0
box,45,rrtconnect,0,1,0.00107215,1130,15,0,0,0.00264321,0,549,0,0.00249477,0
box,45,cbf-rrtc,0,1,0.000183209,88,5,0.0480396,0.340909,7.6929e-06,0,259,0,0.00249477,0
box,46,rrtconnect,0,1,0.00166498,1799,22,0,0,0.0127096,0,478,0,0.00249477,0
box,46,cbf-rrtc,0,1,0.000548163,238,7,0.0376851,0.151261,-2.22742e-05,43,523,0,0.00249477,0
box,47,rrtconnect,0,1,0.000736512,771,11,0,0,0.0127096,0,269,0,0.00249477,0
box,47,cbf-rrtc,0,1,0.0005157,238,7,0.0392406,0.176471,-0.000745968,3,415,0,0.00249477,0
box,48,rrtconnect,0,1,0.000510342,528,9,0,0,0.00172214,0,409,0,0.00249477,0
box,48,cbf-rrtc,0,1,0.000152199,65,5,0.0812869,0.292308,-2.45208e-05,1,292,0,0.00249477,0
box,49,rrtconnect,0,1,0.000543744,571,9,0,0,0.0115965,0,573,0,0.00249477,0
box,49,cbf-rrtc,0,1,0.000802359,357,9,0.0473837,0.210084,1.13779e-05,0,395,0,0.00249477,0
box,50,rrtconnect,0,1,0.000625955,668,11,0,0,0.0127096,0,603,0,0.00249477,0
box,50,cbf-rrtc,0,1,0.000337618,142,7,0.0529506,0.204225,7.54382e-07,0,437,0,0.00249477,0
box,51,rrtconnect,0,1,0.00263386,2823,34,0,0,0.00274363,0,497,0,0.00249477,0
box,51,cbf-rrtc,0,1,0.000957804,413,10,0.0403603,0.152542,-0.000706053,16,673,0,0.00249477,0
box,52,rrtconnect,0,1,0.00527076,5656,66,0,0,0.0127096,0,505,0,0.00249477,0
box,52,cbf-rrtc,0,1,0.00133892,583,13,0.0406834,0.16295,-7.92171e-06,1,530,0,0.00249477,0
box,53,rrtconnect,0,1,0.000359188,372,7,0,0,0.0127096,0,429,0,0.00249477,0
box,53,cbf-rrtc,0,1,0.000125451,66,5,0.0839861,0.363636,0.000157736,0,294,0,0.00249477,0
box,54,rrtconnect,0,1,0.000670952,690,10,0,0,0.0127096,0,497,0,0.00249477,0
box,54,cbf-rrtc,0,1,0.000810278,337,10,0.0456318,0.178042,-4.80537e-06,15,467,0,0.00249477,0
box,55,rrtconnect,0,1,0.000590272,618,10,0,0,0.0127096,0,430,0,0.00249477,0
box,55,cbf-rrtc,0,1,0.000839278,363,9,0.0406977,0.272727,6.72247e-06,0,466,0,0.00249477,0
box,56,rrtconnect,0,1,0.00178987,1911,23,0,0,0.00535298,0,878,0,0.00249477,0
box,56,cbf-rrtc,0,1,0.00110354,461,11,0.0390935,0.160521,8.15999e-07,0,461,0,0.00249477,0
box,57,rrtconnect,0,1,0.000334591,339,7,0,0,0.0127096,0,302,0,0.00249477,0
box,57,cbf-rrtc,0,1,0.000141341,63,5,0.086098,0.238095,2.2096e-05,0,302,0,0.00249477,0
box,58,rrtconnect,0,1,0.000740933,774,11,0,0,0.0127096,0,648,0,0.00249477,0
box,58,cbf-rrtc,0,1,0.000644669,264,8,0.0395742,0.109848,-0.00040086,67,455,0,0.00249477,0
box,59,rrtconnect,0,1,0.000374484,398,7,0,0,0.0127096,0,476,0,0.00249477,0
box,59,cbf-rrtc,0,1,0.000135992,61,5,0.0859496,0.295082,-2.08788e-05,5,292,0,0.00249477,0
box,60,rrtconnect,0,1,0.000803236,852,12,0,0,0.0127096,0,586,0,0.00249477,0
box,60,cbf-rrtc,0,1,0.000762107,328,8,0.0368477,0.134146,-4.7515e-05,67,603,0,0.00249477,0
box,61,rrtconnect,0,1,0.00290614,3103,38,0,0,0.0127096,0,412,0,0.00249477,0
box,61,cbf-rrtc,0,1,0.00445405,1849,26,0.030009,0.0481341,-0.000657723,37,621,0,0.00249477,0
box,62,rrtconnect,0,1,0.000302929,306,6,0,0,0.0127096,0,363,0,0.00249477,0
box,62,cbf-rrtc,0,1,0.000221072,95,6,0.066263,0.305263,8.47009e-06,0,356,0,0.00249477,0
box,63,rrtconnect,0,1,0.0018732,1993,25,0,0,0.00812911,0,466,0,0.00249477,0
box,63,cbf-rrtc,0,1,0.000135637,65,6,0.0917916,0.384615,1.27589e-06,0,324,0,0.00249477,0
box,64,rrtconnect,0,1,0.00102161,1074,15,0,0,0.0127096,0,713,0,0.00249477,0
box,64,cbf-rrtc,0,1,0.000128531,62,5,0.0846684,0.419355,1.23598e-05,0,299,0,0.00249477,0
box,65,rrtconnect,0,1,0.00193916,2069,26,0,0,0.0119438,0,897,0,0.00249477,0
box,65,cbf-rrtc,0,1,0.000525019,227,6,0.0344543,0.092511,-0.00163546,61,437,0,0.00249477,0
box,66,rrtconnect,0,1,0.00393606,4250,48,0,0,0.00057753,0,804,0,0.00249477,0
box,66,cbf-rrtc,0,1,0.000236017,107,7,0.0737253,0.364486,1.01275e-05,0,446,0,0.00249477,0
box,67,rrtconnect,0,1,0.000748241,781,11,0,0,0.0127096,0,694,0,0.00249477,0
box,67,cbf-rrtc,0,1,0.000961473,405,11,0.0434873,0.155556,-0.00265421,4,640,0,0.00249477,0
box,68,rrtconnect,0,1,0.000603771,634,9,0,0,0.0127096,0,389,0,0.00249477,0
box,68,cbf-rrtc,0,1,0.00168666,735,12,0.03318,0.0884354,-3.87988e-05,69,570,0,0.00249477,0
box,69,rrtconnect,0,1,0.00141719,1514,19,0,0,0.0127096,0,288,0,0.00249477,0
box,69,cbf-rrtc,0,1,0.000170065,75,5,0.0728087,0.293333,-2.62287e-05,7,302,0,0.00249477,0
box,70,rrtconnect,0,1,0.000352035,354,7,0,0,0.0127096,0,307,0,0.00249477,0
box,70,cbf-rrtc,0,1,0.000739741,310,8,0.0399113,0.0903226,-0.000528879,46,647,0,0.00249477,0
box,71,rrtconnect,0,1,0.000863288,908,13,0,0,0.00495639,0,517,0,0.00249477,0
box,71,cbf-rrtc,0,1,0.000157811,72,6,0.0813184,0.375,5.82618e-06,0,330,0,0.00249477,0
box,72,rrtconnect,0,1,0.00123528,1296,17,0,0,0.00738443,0,458,0,0.00249477,0
box,72,cbf-rrtc,0,1,0.000419345,174,6,0.049378,0.189655,-0.000270732,2,399,0,0.00249477,0
box,73,rrtconnect,0,1,0.00491857,5244,61,0,0,0.00700083,0,984,0,0.00249477,0
box,73,cbf-rrtc,0,1,0.000682784,294,7,0.0395304,0.176871,-0.000233555,36,533,0,0.00249477,0
box,74,rrtconnect,0,1,0.00188809,2039,25,0,0,0.0127096,0,755,0,0.00249477,0
box,74,cbf-rrtc,0,1,0.000810564,351,9,0.0460505,0.185185,-0.000141774,2,390,0,0.00249477,0
box,75,rrtconnect,0,1,0.000436807,438,8,0,0,0.0127096,0,408,0,0.00249477,0
box,75,cbf-rrtc,0,1,0.00197412,838,14,0.0323775,0.0811456,-0.000547986,147,945,0,0.00249477,0
box,76,rrtconnect,0,1,0.000729899,785,12,0,0,0.0100256,0,416,0,0.00249477,0
box,76,cbf-rrtc,0,1,0.000143363,70,5,0.0852347,0.385714,1.72363e-05,0,326,0,0.00249477,0
box,77,rrtconnect,0,1,0.000992433,1104,15,0,0,0.00614423,0,732,0,0.00249477,0
box,77,cbf-rrtc,0,1,0.000484978,205,7,0.0494972,0.195122,9.71998e-06,0,350,0,0.00249477,0
box,78,rrtconnect,0,1,0.000259821,269,6,0,0,0.0127096,0,323,0,0.00249477,0
box,78,cbf-rrtc,0,1,0.00079235,344,10,0.0490892,0.197674,-9.22249e-05,115,523,0,0.00249477,0
box,79,rrtconnect,0,1,0.000251161,262,6,0,0,0.0127096,0,311,0,0.00249477,0
box,79,cbf-rrtc,0,1,0.000140264,68,5,0.0701707,0.441176,8.4308e-06,0,271,0,0.00249477,0
box,80,rrtconnect,0,1,0.000636798,708,11,0,0,0.00216343,0,417,0,0.00249477,0
box,80,cbf-rrtc,0,1,0.000271753,115,6,0.0545934,0.191304,5.30988e-06,0,385,0,0.00249477,0
box,81,rrtconnect,0,1,0.00190948,2112,27,0,0,0.0127096,0,616,0,0.00249477,0
box,81,cbf-rrtc,0,1,0.000165615,72,5,0.0686421,0.222222,-2.8165e-05,7,281,0,0.00249477,0
box,82,rrtconnect,0,1,0.0016431,1820,23,0,0,0.00881625,0,500,0,0.00249477,0
box,82,cbf-rrtc,0,1,0.000163966,75,5,0.0778728,0.306667,1.26952e-05,0,326,0,0.00249477,0
box,83,rrtconnect,0,1,0.000512934,539,9,0,0,5.85452e-05,0,404,0,0.00249477,0
box,83,cbf-rrtc,0,1,0.000119972,61,5,0.0891285,0.393443,8.77249e-06,0,298,0,0.00249477,0
box,84,rrtconnect,0,1,0.000947603,1045,15,0,0,0.0127096,0,605,0,0.00249477,0
box,84,cbf-rrtc,0,1,0.000224076,103,6,0.0595723,0.194175,1.7767e-05,0,353,0,0.00249477,0
box,85,rrtconnect,0,1,0.000637647,694,10,0,0,0.00377032,0,492,0,0.00249477,0
box,85,cbf-rrtc,0,1,0.000999899,440,9,0.0364103,0.143182,-0.000500576,25,291,0,0.00249477,0
box,86,rrtconnect,0,1,0.000445207,486,8,0,0,0.0127096,0,380,0,0.00249477,0
box,86,cbf-rrtc,0,1,0.00515634,2193,31,0.0319538,0.0893753,-0.000889324,131,1311,0,0.00249477,0
box,87,rrtconnect,0,1,0.0015003,1635,21,0,0,0.000601598,0,750,0,0.00249477,0
box,87,cbf-rrtc,0,1,0.000392391,178,6,0.0502702,0.191011,-0.000273026,5,434,0,0.00249477,0
box,88,rrtconnect,0,1,0.000473534,516,9,0,0,0.0127096,0,410,0,0.00249477,0
box,88,cbf-rrtc,0,1,0.00098538,431,9,0.0404597,0.116009,-6.90389e-05,69,632,0,0.00249477,0
box,89,rrtconnect,0,1,0.000385471,380,7,0,0,0.0122044,0,451,0,0.00249477,0
box,89,cbf-rrtc,0,1,0.000193878,88,6,0.0665824,0.227273,1.47608e-05,0,324,0,0.00249477,0
box,90,rrtconnect,0,1,0.000517074,547,9,0,0,0.00156485,0,535,0,0.00249477,0
box,90,cbf-rrtc,0,1,0.000115401,62,6,0.100505,0.532258,2.25381e-05,0,342,0,0.00249477,0
box,91,rrtconnect,0,1,0.00119504,1306,17,0,0,0.00484372,0,834,0,0.00249477,0
box,91,cbf-rrtc,0,1,0.00103272,451,11,0.0453871,0.172949,-3.4855e-05,7,689,0,0.00249477,0
box,92,rrtconnect,0,1,0.000311447,325,6,0,0,0.00173817,0,394,0,0.00249477,0
box,92,cbf-rrtc,0,1,0.000699592,295,8,0.0408949,0.125424,-0.00410769,36,569,0,0.00249477,0
box,93,rrtconnect,0,1,0.00161315,1799,22,0,0,0.0127096,0,675,0,0.00249477,0
box,93,cbf-rrtc,0,1,0.000255906,113,6,0.0642031,0.230088,-2.85576e-05,6,416,0,0.00249477,0
box,94,rrtconnect,0,1,0.00271392,2995,36,0,0,0.00127196,0,944,0,0.00249477,0
box,94,cbf-rrtc,0,1,0.000779074,314,9,0.0515488,0.152866,-5.15299e-05,1,418,0,0.00249477,0
box,95,rrtconnect,0,1,0.000960245,1046,14,0,0,0.00433974,0,691,0,0.00249477,0
box,95,cbf-rrtc,0,1,0.00090045,402,10,0.0411926,0.164179,-0.000191196,48,840,0,0.00249477,0
box,96,rrtconnect,0,1,0.00120383,1331,18,0,0,0.00268534,0,721,0,0.00249477,0
box,96,cbf-rrtc,0,1,0.000783401,365,9,0.0440785,0.208219,3.78133e-06,0,648,0,0.00249477,0
box,97,rrtconnect,0,1,0.000461982,496,8,0,0,0.0113265,0,482,0,0.00249477,0
box,97,cbf-rrtc,0,1,0.000188289,84,5,0.0642452,0.22619,-0.0030488,1,325,0,0.00249477,0
box,98,rrtconnect,0,1,0.000952123,1049,13,0,0,0.0021235,0,878,0,0.00249477,0
box,98,cbf-rrtc,0,1,0.000144638,77,6,0.0988915,0.506494,-1.37098e-07,1,420,0,0.00249477,0
box,99,rrtconnect,0,1,0.00106555,1171,15,0,0,0.00136947,0,389,0,0.00249477,0
box,99,cbf-rrtc,0,1,0.000159707,83,6,0.0739923,0.445783,8.07115e-05,0,332,0,0.00249477,0
box,100,rrtconnect,0,1,0.000298199,312,6,0,0,0.0127096,0,375,0,0.00249477,0
box,100,cbf-rrtc,0,1,0.000165753,98,7,0.082895,0.673469,0.00939439,0,449,0,0.00249477,0
table_pick,1,rrtconnect,0,1,0.00322489,3586,37,0,0,0.00197973,0,540,0,0.00249477,0
table_pick,1,cbf-rrtc,0,1,9.0009e-05,49,7,0.169021,0.55102,1.32269e-05,0,434,0,0.00249477,0
table_pick,2,rrtconnect,0,1,0.000809423,888,12,0,0,0.00200262,0,783,0,0.00249477,0
table_pick,2,cbf-rrtc,0,1,0.00265933,1082,17,0.0338203,0.0628466,-0.00214364,430,927,0,0.00249477,0
table_pick,3,rrtconnect,0,1,0.00166744,1840,22,0,0,0.000676256,0,473,0,0.00249477,0
table_pick,3,cbf-rrtc,0,1,0.00094645,373,10,0.0406253,0.104558,-0.00112562,267,830,0,0.00249477,0
table_pick,4,rrtconnect,0,1,0.000459284,497,8,0,0,4.91057e-05,0,485,0,0.00249477,0
table_pick,4,cbf-rrtc,0,1,0.00014881,76,6,0.090602,0.447368,-1.41614e-05,1,376,0,0.00249477,0
table_pick,5,rrtconnect,0,1,0.000548046,566,9,0,0,0.0048534,0,586,0,0.00249477,0
table_pick,5,cbf-rrtc,0,1,0.000194755,92,7,0.0908886,0.336957,-0.000352,14,463,0,0.00249477,0
table_pick,6,rrtconnect,0,1,0.00178741,1994,23,0,0,0.000681386,0,749,0,0.00249477,0
table_pick,6,cbf-rrtc,0,1,0.000823855,331,9,0.041851,0.145015,-0.000118092,162,728,0,0.00249477,0
table_pick,7,rrtconnect,0,1,0.000452227,481,8,0,0,0.0029039,0,245,0,0.00249477,0
table_pick,7,cbf-rrtc,0,1,7.2309e-05,38,5,0.148875,0.552632,-0.000155047,11,306,0,0.00249477,0
table_pick,8,rrtconnect,0,1,0.000805006,879,9,0,0,0.00303718,0,251,0,0.00249477,0
table_pick,8,cbf-rrtc,0,1,8.4221e-05,47,5,0.113089,0.617021,0.000408313,0,289,0,0.00249477,0
table_pick,9,rrtconnect,0,1,0.00160583,1772,20,0,0,0.00204514,0,822,0,0.00249477,0
table_pick,9,cbf-rrtc,0,1,0.000337921,157,7,0.050642,0.248408,-0.00115768,49,482,0,0.00249477,0
table_pick,10,rrtconnect,0,1,0.00156142,1737,22,0,0,0.00169521,0,510,0,0.00249477,0
table_pick,10,cbf-rrtc,0,1,0.000122656,57,5,0.0941348,0.263158,-6.52753e-05,29,307,0,0.00249477,0
table_pick,11,rrtconnect,0,1,0.00320071,3593,39,0,0,0.00135886,0,278,0,0.00249477,0
table_pick,11,cbf-rrtc,0,1,0.000104803,57,5,0.0848304,0.473684,-9.73648e-05,8,279,0,0.00249477,0
table_pick,12,rrtconnect,0,1,0.000866833,957,11,0,0,0.00127391,0,634,0,0.00249477,0
table_pick,12,cbf-rrtc,0,1,9.7806e-05,57,6,0.130206,0.736842,5.77387e-05,0,401,0,0.00249477,0
table_pick,13,rrtconnect,0,1,0.000667987,742,11,0,0,0.00234167,0,538,0,0.00249477,0
table_pick,13,cbf-rrtc,0,1,0.000571367,268,7,0.0336025,0.0671642,-2.13643e-05,96,603,0,0.00249477,0
table_pick,14,rrtconnect,0,1,0.000374568,398,7,0,0,0.00287103,0,488,0,0.00249477,0
table_pick,14,cbf-rrtc,0,1,0.000146,76,7,0.108208,0.381579,-6.66199e-05,23,453,0,0.00249477,0
table_pick,15,rrtconnect,0,1,0.000550923,583,9,0,0,0.00142074,0,465,0,0.00249477,0
table_pick,15,cbf-rrtc,0,1,0.000138572,75,6,0.0902647,0.6,-0.000146497,18,377,0,0.00249477,0
table_pick,16,rrtconnect,0,1,0.000565901,601,9,0,0,0.00290163,0,264,0,0.00249477,0
table_pick,16,cbf-rrtc,0,1,8.5131e-05,42,5,0.108626,0.47619,0.000230856,0,242,0,0.00249477,0
table_pick,17,rrtconnect,0,1,0.000851523,942,13,0,0,0.00330845,0,607,0,0.00249477,0
table_pick,17,cbf-rrtc,0,1,0.000608432,253,7,0.0321069,0.083004,-0.000134558,20,566,0,0.00249477,0
table_pick,18,rrtconnect,0,1,0.00273198,3042,34,0,0,0.000284866,0,877,0,0.00249477,0
table_pick,18,cbf-rrtc,0,1,0.00180972,740,13,0.0317674,0.05,-0.000568397,69,759,0,0.00249477,0
table_pick,19,rrtconnect,0,1,0.000607821,667,10,0,0,0.00277773,0,565,0,0.00249477,0
table_pick,19,cbf-rrtc,0,1,0.00016437,83,6,0.0934748,0.481928,3.36564e-05,0,435,0,0.00249477,0
table_pick,20,rrtconnect,0,1,0.000198602,209,5,0,0,0.00210054,0,255,0,0.00249477,0
table_pick,20,cbf-rrtc,0,1,8.0732e-05,43,5,0.118388,0.534884,-0.000125685,2,270,0,0.00249477,0
table_pick,21,rrtconnect,0,1,0.00111671,1245,16,0,0,-4.3571e-06,1,474,0,0.00249477,0
table_pick,21,cbf-rrtc,0,1,0.00260281,1134,18,0.0344243,0.110229,-0.000137829,17,759,0,0.00249477,0
table_pick,22,rrtconnect,0,1,0.000445698,462,8,0,0,0.00379964,0,344,0,0.00249477,0
table_pick,22,cbf-rrtc,0,1,0.000220318,102,6,0.0600692,0.254902,-0.00015404,58,361,0,0.00249477,0
table_pick,23,rrtconnect,0,1,0.000341084,358,7,0,0,0.000154892,0,431,0,0.00249477,0
table_pick,23,cbf-rrtc,0,1,0.000296322,136,7,0.0655941,0.227941,-0.000231389,93,538,0,0.00249477,0
table_pick,24,rrtconnect,0,1,0.00185367,2064,23,0,0,0.0011588,0,372,0,0.00249477,0
table_pick,24,cbf-rrtc,0,1,0.000152411,75,6,0.0821616,0.306667,-1.9955e-05,25,353,0,0.00249477,0
table_pick,25,rrtconnect,0,1,0.000517785,561,8,0,0,4.96181e-05,0,278,0,0.00249477,0
table_pick,25,cbf-rrtc,0,1,5.6743e-05,31,5,0.160037,0.612903,0.00418309,0,269,0,0.00249477,0
table_pick,26,rrtconnect,0,1,0.00159048,1739,21,0,0,6.93853e-05,0,903,0,0.00249477,0
table_pick,26,cbf-rrtc,0,1,0.000155724,80,7,0.106361,0.4,-0.000250503,22,466,0,0.00249477,0
table_pick,27,rrtconnect,0,1,0.00119491,1310,17,0,0,0.00151131,0,532,0,0.00249477,0
table_pick,27,cbf-rrtc,0,1,0.000189833,90,6,0.0693623,0.288889,-0.000138884,15,357,0,0.00249477,0
table_pick,28,rrtconnect,0,1,0.000418728,441,7,0,0,0.00086874,0,290,0,0.00249477,0
table_pick,28,cbf-rrtc,0,1,0.000100006,54,5,0.0955082,0.555556,-0.000118191,14,282,0,0.00249477,0
table_pick,29,rrtconnect,0,1,0.000397999,421,8,0,0,0.001317,0,513,0,0.00249477,0
table_pick,29,cbf-rrtc,0,1,0.000164482,83,7,0.107663,0.385542,-3.77314e-05,7,483,0,0.00249477,0
table_pick,30,rrtconnect,0,1,0.00205853,2289,25,0,0,0.000475922,0,552,0,0.00249477,0
table_pick,30,cbf-rrtc,0,1,9.7835e-05,52,5,0.0995768,0.692308,0.000113606,0,284,0,0.00249477,0
table_pick,31,rrtconnect,0,1,0.00228443,2564,31,0,0,0.00115703,0,520,0,0.00249477,0
table_pick,31,cbf-rrtc,0,1,0.000300801,137,7,0.0662674,0.218978,-0.000442226,36,528,0,0.00249477,0
table_pick,32,rrtconnect,0,1,0.000323804,332,7,0,0,0.00126363,0,407,0,0.00249477,0
table_pick,32,cbf-rrtc,0,1,0.000198666,94,6,0.0798196,0.393617,-0.00012369,14,429,0,0.00249477,0
table_pick,33,rrtconnect,0,1,0.00136176,1485,16,0,0,0.00239602,0,359,0,0.00249477,0
