seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks,audit_safe
3,table_under_pick,18,qpFreeGate,1,0,5.00001,1443467,48988,0.0,0,0,0,inf,inf,0,0,0.0250422,0.0,375315,48986,0.130525,0,0,0,False
3,table_under_pick,18,VAMP,1,1,5.7388e-05,2310,8,11.4306,7,573,0,0.000166183,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,table_under_pick,20,isSafe,1,1,0.00192959,2214,27,20.144,12,1009,2,-0.000912042,0.00249477,0,0,0.0,0.0,79,22,0.341772,0,0,0,False
3,table_under_pick,20,qpFixed,1,1,0.000867035,489,12,9.56558,644,644,0,0.000688243,0.00249477,0,0,0.0267742,0.0,5,5,2.4,0,0,0,True
3,table_under_pick,20,bubbleCBF,1,1,0.00101521,472,12,9.59878,640,640,0,0.000675354,0.00249477,0,0,0.0297267,0.0423729,5,5,2.4,0,0,0,True
3,table_under_pick,20,qpFreeGate,1,1,0.0139111,12791,292,26.6065,1771,1771,0,0.00390756,0.00249477,0,0,0.0311967,0.0,1381,283,0.211441,0,0,0,True
3,table_under_pick,20,VAMP,1,1,0.00016547,6596,31,20.1642,12,1010,2,-0.000961966,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,table_under_pick,22,isSafe,1,1,0.00114975,1304,16,10.4955,7,526,0,0.00400395,0.00249477,0,0,0.0,0.0,70,12,0.228571,0,0,0,True
3,table_under_pick,22,qpFixed,1,1,0.00159132,887,20,13.1663,909,909,45,-0.00213136,0.00249477,0,0,0.0281426,0.0,9,7,2.22222,0,0,0,False
3,table_under_pick,22,bubbleCBF,1,1,0.00121203,511,14,12.0746,766,766,37,-0.0019424,0.00249477,0,0,0.0371023,0.0939335,5,4,2.8,0,0,0,False
3,table_under_pick,22,qpFreeGate,1,1,0.00123355,1169,32,14.9413,925,925,0,0.00400395,0.00249477,0,0,0.0337106,0.0,73,24,0.438356,0,0,0,True
3,table_under_pick,22,VAMP,1,1,6.6378e-05,1986,15,11.0057,7,552,27,-0.00295084,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,table_under_pick,23,isSafe,1,1,0.000704959,813,10,12.7098,8,637,0,0.000866356,0.00249477,0,0,0.0,0.0,21,6,0.47619,0,0,0,True
3,table_under_pick,23,qpFixed,1,1,0.000979845,621,15,9.01467,599,599,10,-0.00205981,0.00249477,0,0,0.0305255,0.0,7,7,2.14286,0,0,0,False
3,table_under_pick,23,bubbleCBF,1,1,0.000803765,385,12,9.13971,555,555,10,-0.00205981,0.00249477,0,0,0.043364,0.155844,5,5,2.4,0,0,0,False
3,table_under_pick,23,qpFreeGate,1,0,5.00003,1504793,52037,0.0,0,0,0,inf,inf,0,0,0.0254212,0.0,375401,52035,0.138617,0,0,0,False
3,table_under_pick,23,VAMP,1,1,4.6912e-05,1260,8,8.84272,6,444,0,0.000878817,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,table_under_pick,24,isSafe,1,1,0.000571719,654,10,11.146,7,559,2,-0.00339262,0.00249477,0,0,0.0,0.0,25,6,0.4,0,0,0,False
3,table_under_pick,24,qpFixed,1,1,0.000904851,537,14,7.61156,466,466,0,0.00228587,0.00249477,0,0,0.0268538,0.0,5,5,2.8,0,0,0,True
3,table_under_pick,24,bubbleCBF,1,1,0.00456497,2070,43,7.35383,456,456,0,0.00164838,0.00249477,0,0,0.0286738,0.0516908,25,21,1.72,0,0,0,True
3,table_under_pick,24,qpFreeGate,1,0,5.00001,1470427,50301,0.0,0,0,0,inf,inf,0,0,0.0249629,0.0,386374,50299,0.130187,0,0,0,False
3,table_under_pick,24,VAMP,1,1,7.206e-05,1910,12,12.8062,8,642,0,0.0035833,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,table_under_pick,25,isSafe,1,1,0.000860711,959,13,19.7971,11,991,3,-0.00268278,0.00249477,0,0,0.0,0.0,49,8,0.265306,0,0,0,False
3,table_under_pick,25,qpFixed,1,1,0.0012963,732,19,13.6672,895,895,5,-0.00210034,0.00249477,0,0,0.0266968,0.0,7,7,2.71429,0,0,0,False
3,table_under_pick,25,bubbleCBF,1,1,0.00232187,1057,22,16.2946,1046,1046,0,0.00251166,0.00249477,0,0,0.0308823,0.0747398,12,11,1.83333,0,0,0,True
3,table_under_pick,25,qpFreeGate,1,0,5.00004,1456825,49748,0.0,0,0,0,inf,inf,0,0,0.0251002,0.0,377311,49746,0.131849,0,0,0,False
3,table_under_pick,25,VAMP,1,1,5.3985e-05,1674,10,13.6281,8,683,0,0.00275044,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,table_under_pick,26,isSafe,1,1,0.000538655,607,10,12.2272,8,613,0,0.00393067,0.00249477,0,0,0.0,0.0,17,5,0.588235,0,0,0,True
3,table_under_pick,26,qpFixed,1,1,0.00131209,758,19,16.1939,1028,1028,20,-0.000698141,0.00249477,0,0,0.0283169,0.0,6,6,3.16667,0,0,0,False
3,table_under_pick,26,bubbleCBF,1,1,0.00144712,659,19,16.043,985,985,20,-0.000698141,0.00249477,0,0,0.0342179,0.0667678,6,6,3.16667,0,0,0,False
3,table_under_pick,26,qpFreeGate,1,1,0.000897773,875,24,13.3197,825,825,0,0.00393067,0.00249477,0,0,0.0321801,0.0,53,18,0.45283,0,0,0,True
3,table_under_pick,26,VAMP,1,1,4.4876e-05,1237,10,12.2272,8,613,0,0.00393067,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,table_under_pick,30,isSafe,1,1,0.000429669,458,8,10.4836,7,526,0,0.00380556,0.00249477,0,0,0.0,0.0,20,4,0.4,0,0,0,True
3,table_under_pick,30,qpFixed,1,1,0.00398455,2122,45,11.3744,802,802,0,0.00171142,0.00249477,0,0,0.0255883,0.0,25,20,1.8,0,0,0,True
3,table_under_pick,30,bubbleCBF,1,1,0.00471785,2041,45,14.5916,940,940,0,0.00175217,0.00249477,0,0,0.0292496,0.0352768,25,20,1.8,0,0,0,True
3,table_under_pick,30,qpFreeGate,1,0,5.00006,1443493,49521,0.0,0,0,0,inf,inf,0,0,0.0252681,0.0,368043,49519,0.134552,0,0,0,False
3,table_under_pick,30,VAMP,1,1,4.6889e-05,1447,8,10.4836,7,526,0,0.00380556,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,table_under_pick,31,isSafe,1,1,0.000943476,1072,15,12.8205,8,643,0,0.00169623,0.00249477,0,0,0.0,0.0,22,11,0.681818,0,0,0,True
3,table_under_pick,31,qpFixed,1,1,0.00179405,990,26,20.2327,1441,1441,98,-0.00243815,0.00249477,0,0,0.0272445,0.0,8,8,3.25,0,0,0,False
3,table_under_pick,31,bubbleCBF,1,1,0.0021942,993,26,22.7688,1558,1558,79,-0.00265771,0.00249477,0,0,0.0310099,0.0775428,8,8,3.25,0,0,0,False
3,table_under_pick,31,qpFreeGate,1,1,0.00101129,942,28,14.8904,912,912,0,0.00417262,0.00249477,0,0,0.0338346,0.0,70,20,0.4,0,0,0,True
3,table_under_pick,31,VAMP,1,1,7.1844e-05,2056,15,13.9005,8,697,0,0.00169623,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,table_under_pick,32,isSafe,1,1,0.000848992,947,12,16.2399,10,813,1,-0.000102247,0.00249477,0,0,0.0,0.0,79,7,0.151899,0,0,0,False
3,table_under_pick,32,qpFixed,1,1,0.00286894,1627,31,19.4568,1336,1336,0,0.000742581,0.00249477,0,0,0.0273999,0.0,20,17,1.55,0,0,0,True
3,table_under_pick,32,bubbleCBF,1,1,0.00336168,1528,32,21.6131,1355,1355,0,0.000742581,0.00249477,0,0,0.031121,0.0418848,20,17,1.6,0,0,0,True
3,table_under_pick,32,qpFreeGate,1,0,5.00009,1440853,49013,0.0,0,0,0,inf,inf,0,0,0.0250208,0.0,375135,49011,0.130654,0,0,0,False
3,table_under_pick,32,VAMP,1,1,0.000157416,7342,24,20.7429,12,1039,1,-3.85108e-05,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,1,isSafe,1,1,0.00048349,537,9,10.8622,7,545,0,0.00345058,0.00249477,0,0,0.0,0.0,11,4,0.818182,0,0,0,True
3,bookshelf_small,1,qpFixed,1,1,0.00028058,202,8,7.49425,445,445,0,0.00100151,0.00249477,0,0,0.0371003,0.0,1,1,8,0,0,0,True
3,bookshelf_small,1,bubbleCBF,1,1,0.000276509,148,7,7.89475,441,441,0,0.00120495,0.00249477,0,0,0.0533429,0.25,1,1,7,0,0,0,True
3,bookshelf_small,1,qpFreeGate,1,0,5.00001,1453820,50131,0.0,0,0,0,inf,inf,0,0,0.0255683,0.0,357903,50129,0.140069,0,0,0,False
3,bookshelf_small,1,VAMP,1,1,3.6562e-05,915,10,12.1717,8,610,2,-0.000784081,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,3,isSafe,1,1,0.00953348,10887,113,21.2501,12,1064,0,0.00213736,0.00249477,0,0,0.0,0.0,738,110,0.153117,0,0,0,True
3,bookshelf_small,3,qpFixed,1,1,0.000436827,280,9,9.96024,601,601,5,-0.00428978,0.00249477,0,0,0.0355723,0.0,1,1,9,0,0,0,False
3,bookshelf_small,3,bubbleCBF,1,1,0.000425564,201,10,10.2207,588,588,0,0.000386029,0.00249477,0,0,0.0508493,0.20398,1,1,10,0,0,0,True
3,bookshelf_small,3,qpFreeGate,1,1,0.0101794,9436,218,20.4419,1298,1298,0,0.0040542,0.00249477,0,0,0.0317821,0.0,883,201,0.246886,0,0,0,True
3,bookshelf_small,3,VAMP,1,1,0.00095994,51763,164,17.6391,10,883,0,0.00208762,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,5,isSafe,1,1,0.00384685,4444,47,16.2681,10,815,12,-0.00130843,0.00249477,0,0,0.0,0.0,304,43,0.154605,0,0,0,False
3,bookshelf_small,5,qpFixed,1,1,0.000527532,302,10,9.0659,580,580,46,-0.00118638,0.00249477,0,0,0.0321611,0.0,2,2,5,0,0,0,False
3,bookshelf_small,5,bubbleCBF,1,1,0.000602541,269,9,9.94267,575,575,1,-0.00118638,0.00249477,0,0,0.0386554,0.118959,2,2,4.5,0,0,0,False
3,bookshelf_small,5,qpFreeGate,1,0,5.00002,1464642,50148,0.0,0,0,0,inf,inf,0,0,0.0252178,0.0,375099,50146,0.133693,0,0,0,False
3,bookshelf_small,5,VAMP,1,1,8.7162e-05,3568,17,14.1343,9,708,5,-0.00351651,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,6,isSafe,1,1,0.00154738,1763,22,14.1308,9,708,5,-0.000940215,0.00249477,0,0,0.0,0.0,123,17,0.178862,0,0,0,False
3,bookshelf_small,6,qpFixed,1,1,0.00178014,984,21,12.4718,844,844,2,-0.000609243,0.00249477,0,0,0.0276119,0.0,10,8,2.1,0,0,0,False
3,bookshelf_small,6,bubbleCBF,1,1,0.00183916,813,18,13.1241,801,801,2,-0.000596809,0.00249477,0,0,0.0305148,0.0676507,10,7,1.8,0,0,0,False
3,bookshelf_small,6,qpFreeGate,1,0,5.00003,1487407,51436,0.0,0,0,0,inf,inf,0,0,0.0253058,0.0,378041,51434,0.136059,0,0,0,False
3,bookshelf_small,6,VAMP,1,1,9.1266e-05,3598,21,15.4526,9,774,0,0.000215794,0.00233417,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,7,isSafe,1,1,0.0015479,1757,22,16.336,10,818,0,0.00129257,0.00249477,0,0,0.0,0.0,125,18,0.176,0,0,0,True
3,bookshelf_small,7,qpFixed,1,1,0.000594802,325,11,9.41132,687,687,8,-0.000332424,0.00249477,0,0,0.0289579,0.0,1,1,11,0,0,0,False
3,bookshelf_small,7,bubbleCBF,1,1,0.00226889,985,25,12.0202,785,785,8,-0.000586478,0.00249477,0,0,0.0308072,0.0294416,11,7,2.27273,0,0,0,False
3,bookshelf_small,7,qpFreeGate,1,1,0.00212409,2030,54,18.413,1138,1138,0,0.00372489,0.00249477,0,0,0.0330031,0.0,188,47,0.287234,0,0,0,True
3,bookshelf_small,7,VAMP,1,1,8.4265e-05,4529,18,15.7202,9,788,11,-0.00330821,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,8,isSafe,1,1,0.00416641,4784,55,12.327,8,618,0,0.00285242,0.00249477,0,0,0.0,0.0,316,51,0.174051,0,0,0,True
3,bookshelf_small,8,qpFixed,1,1,0.000297025,196,7,6.09565,395,395,0,0.00197379,0.00249477,0,0,0.0311002,0.0,1,1,7,0,0,0,True
3,bookshelf_small,8,bubbleCBF,1,1,0.000319861,153,7,6.83838,435,435,0,0.00126795,0.00249477,0,0,0.0446953,0.183007,1,1,7,0,0,0,True
3,bookshelf_small,8,qpFreeGate,1,0,5.00001,1495277,51607,0.0,0,0,0,inf,inf,0,0,0.0252177,0.0,382395,51605,0.134957,0,0,0,False
3,bookshelf_small,8,VAMP,1,1,5.0978e-05,1037,10,9.85303,6,494,0,0.00285242,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,13,isSafe,1,1,0.0595127,64018,725,13.3029,8,667,15,-0.00358279,0.00249477,0,0,0.0,0.0,7200,722,0.100694,0,0,0,False
3,bookshelf_small,13,qpFixed,1,1,0.00333497,1816,33,9.72547,594,594,2,-0.000549566,0.00249477,0,0,0.0253656,0.0,23,18,1.43478,0,0,0,False
3,bookshelf_small,13,bubbleCBF,1,1,0.00383222,1634,32,10.4454,617,617,3,-0.000770067,0.00249477,0,0,0.0284639,0.0507956,23,16,1.3913,0,0,0,False
3,bookshelf_small,13,qpFreeGate,1,1,0.0124175,11393,252,10.0588,631,631,0,0.000805334,0.00249477,0,0,0.0307475,0.0,1374,247,0.183406,0,0,0,True
3,bookshelf_small,13,VAMP,1,1,0.0430104,1160455,3242,12.1923,8,611,12,-0.00130887,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,14,isSafe,1,1,0.000284358,303,6,7.26411,5,365,4,-0.00144066,0.00249477,0,0,0.0,0.0,2,2,3,0,0,0,False
3,bookshelf_small,14,qpFixed,1,1,0.000183821,159,6,5.272,319,319,0,0.00101466,0.00249477,0,0,0.0331572,0.0,1,1,6,0,0,0,True
3,bookshelf_small,14,bubbleCBF,1,1,9.3996e-05,56,5,5.34408,291,291,0,0.000943132,0.00249477,0,0,0.09543,0.410714,1,1,5,0,0,0,True
3,bookshelf_small,14,qpFreeGate,1,1,0.00041415,380,13,8.17916,481,481,0,0.00614551,0.00249477,0,0,0.0323657,0.0,10,7,1.3,0,0,0,True
3,bookshelf_small,14,VAMP,1,1,1.7662e-05,308,6,7.26411,5,365,4,-0.00144066,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,17,isSafe,1,1,0.000797334,901,12,11.9193,7,597,0,0.00341163,0.00249477,0,0,0.0,0.0,34,8,0.352941,0,0,0,True
3,bookshelf_small,17,qpFixed,1,1,0.000246745,194,7,6.53285,429,429,4,-0.000768206,0.00249477,0,0,0.0336745,0.0,1,1,7,0,0,0,False
3,bookshelf_small,17,bubbleCBF,1,1,0.000153358,84,6,6.68231,375,375,0,0.00022308,0.00249477,0,0,0.0795513,0.357143,1,1,6,0,0,0,True
3,bookshelf_small,17,qpFreeGate,1,1,0.000538019,519,14,10.5036,601,601,0,0.00341163,0.00249477,0,0,0.0354186,0.0,34,10,0.411765,0,0,0,True
3,bookshelf_small,17,VAMP,1,1,3.5246e-05,971,9,11.6602,7,585,2,-0.00044962,0.000614183,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,18,isSafe,1,1,0.000487504,548,9,8.34198,6,419,10,-0.00388931,0.00249477,0,0,0.0,0.0,9,4,1,0,0,0,False
3,bookshelf_small,18,qpFixed,1,1,0.000162148,126,6,4.7024,328,328,2,-0.000238098,0.00249477,0,0,0.0373206,0.0,1,1,6,0,0,0,False
3,bookshelf_small,18,bubbleCBF,1,1,8.3726e-05,47,5,5.2323,292,292,2,-0.000251891,0.00249477,0,0,0.111326,0.468085,1,1,5,0,0,0,False
3,bookshelf_small,18,qpFreeGate,1,0,5.00003,1486873,51085,0.0,0,0,0,inf,inf,0,0,0.0253507,0.0,375313,51083,0.136113,0,0,0,False
3,bookshelf_small,18,VAMP,1,1,4.2945e-05,868,9,8.34198,6,419,10,-0.00388931,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,20,isSafe,1,1,0.00102837,1179,15,11.677,7,585,0,0.00441635,0.00249477,0,0,0.0,0.0,47,11,0.319149,0,0,0,True
3,bookshelf_small,20,qpFixed,1,1,0.0015839,839,20,8.93545,564,564,0,0.000741474,0.00249477,0,0,0.026821,0.0,10,8,2,0,0,0,True
3,bookshelf_small,20,bubbleCBF,1,1,0.00202378,822,20,9.35541,593,593,0,0.000741474,0.00249477,0,0,0.0278571,0.0182482,10,8,2,0,0,0,True
3,bookshelf_small,20,qpFreeGate,1,1,0.000685698,642,18,17.3128,1049,1049,0,0.00441635,0.00249477,0,0,0.0353482,0.0,41,12,0.439024,0,0,0,True
3,bookshelf_small,20,VAMP,1,1,5.9775e-05,2388,13,13.5608,8,680,0,0.00434953,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,21,isSafe,1,1,0.000224165,248,6,6.06828,5,305,0,0.00370496,0.00249477,0,0,0.0,0.0,2,1,3,0,0,0,True
3,bookshelf_small,21,qpFixed,1,1,0.000365776,240,8,6.90449,405,405,0,4.24298e-06,0.00249477,0,0,0.0345898,0.0,2,2,4,0,0,0,True
3,bookshelf_small,21,bubbleCBF,1,1,0.000309728,152,8,7.66217,426,426,4,-0.00109768,0.00249477,0,0,0.057165,0.236842,2,2,4,0,0,0,False
3,bookshelf_small,21,qpFreeGate,1,1,0.000175526,166,7,5.81848,331,331,0,0.00370496,0.00249477,0,0,0.0350511,0.0,2,2,3.5,0,0,0,True
3,bookshelf_small,21,VAMP,1,1,1.487e-05,267,6,6.06828,5,305,0,0.00370496,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,23,isSafe,1,1,0.000449498,500,8,10.6461,7,534,1,-0.00109454,0.00249477,0,0,0.0,0.0,8,3,1,0,0,0,False
3,bookshelf_small,23,qpFixed,1,1,0.000191319,140,6,5.43727,353,353,1,-0.00109454,0.00249477,0,0,0.0388376,0.0,1,1,6,0,0,0,False
3,bookshelf_small,23,bubbleCBF,1,1,0.00013813,66,6,6.06172,339,339,1,-0.00109454,0.00249477,0,0,0.0918443,0.333333,1,1,6,0,0,0,False
3,bookshelf_small,23,qpFreeGate,1,0,5.00001,1460869,50275,0.0,0,0,0,inf,inf,0,0,0.0253734,0.0,367319,50273,0.13687,0,0,0,False
3,bookshelf_small,23,VAMP,1,1,3.237e-05,364,7,9.20467,6,462,8,-0.00362423,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,24,isSafe,1,1,0.00179459,2065,25,10.9173,7,547,0,0.000908878,0.00249477,0,0,0.0,0.0,116,20,0.215517,0,0,0,True
3,bookshelf_small,24,qpFixed,1,1,0.000416484,288,10,9.22653,576,576,1,-6.33438e-05,0.00249477,0,0,0.0320365,0.0,1,1,10,0,0,0,False
3,bookshelf_small,24,bubbleCBF,1,1,0.000386862,171,9,10.016,589,589,2,-0.000223805,0.00249477,0,0,0.0585731,0.146199,1,1,9,0,0,0,False
3,bookshelf_small,24,qpFreeGate,1,0,5.00002,1445269,48728,0.0,0,0,0,inf,inf,0,0,0.0246838,0.0,389773,48726,0.125016,0,0,0,False
3,bookshelf_small,24,VAMP,1,1,0.000168004,6751,31,22.9923,13,1151,0,0.000908226,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,25,isSafe,1,1,0.0023282,2669,30,20.4646,12,1025,0,0.00177971,0.00249477,0,0,0.0,0.0,270,26,0.111111,0,0,0,True
3,bookshelf_small,25,qpFixed,1,1,0.00338754,1770,36,14.4307,987,987,16,-0.000854808,0.00249477,0,0,0.0254653,0.0,25,18,1.44,0,0,0,False
3,bookshelf_small,25,bubbleCBF,1,1,0.00443592,1887,39,15.3414,963,963,9,-0.000650393,0.00249477,0,0,0.02938,0.045045,31,21,1.25806,0,0,0,False
3,bookshelf_small,25,qpFreeGate,1,0,5.00001,1460100,49403,0.0,0,0,0,inf,inf,0,0,0.0246154,0.0,396743,49401,0.124521,0,0,0,False
3,bookshelf_small,25,VAMP,1,1,0.000238107,12437,42,22.3221,13,1118,10,-0.00164787,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,27,isSafe,1,1,0.0514863,55595,656,12.7793,8,640,0,0.00178199,0.00249477,0,0,0.0,0.0,6586,653,0.0996052,0,0,0,True
3,bookshelf_small,27,qpFixed,1,1,0.000651316,394,12,10.6539,676,676,2,-0.00132157,0.00249477,0,0,0.028896,0.0,3,3,4,0,0,0,False
3,bookshelf_small,27,bubbleCBF,1,1,0.0010757,479,14,7.8079,427,427,1,-0.000384743,0.00249477,0,0,0.0483122,0.133612,8,7,1.75,0,0,0,False
3,bookshelf_small,27,qpFreeGate,1,0,5.00001,1420423,47200,0.0,0,0,0,inf,inf,0,0,0.0245115,0.0,391893,47198,0.120441,0,0,0,False
3,bookshelf_small,27,VAMP,1,1,0.000403164,18244,70,12.3635,8,620,0,0.00253309,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,28,isSafe,1,1,0.00107544,1223,16,14.3444,9,719,0,0.00491288,0.00249477,0,0,0.0,0.0,54,12,0.296296,0,0,0,True
3,bookshelf_small,28,qpFixed,1,1,0.00130381,794,19,13.1572,850,850,12,-0.00243513,0.00249477,0,0,0.0280253,0.0,6,6,3.16667,0,0,0,False
3,bookshelf_small,28,bubbleCBF,1,1,0.0016017,699,19,12.4824,783,783,15,-0.00141043,0.00249477,0,0,0.0342898,0.0629471,6,6,3.16667,0,0,0,False
3,bookshelf_small,28,qpFreeGate,1,1,0.00201656,1861,43,16.4767,1019,1019,0,0.00251791,0.00249477,0,0,0.0332593,0.0,123,35,0.349593,0,0,0,True
3,bookshelf_small,28,VAMP,1,1,9.9501e-05,4022,22,14.3444,9,719,0,0.00491288,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,29,isSafe,1,1,0.00197008,2248,26,11.977,8,600,0,0.00450411,0.00249477,0,0,0.0,0.0,98,22,0.265306,0,0,0,True
3,bookshelf_small,29,qpFixed,1,1,0.000884467,562,15,11.0002,653,653,7,-0.00164074,0.00249477,0,0,0.0307995,0.0,5,5,3,0,0,0,False
3,bookshelf_small,29,bubbleCBF,1,1,0.000950224,461,14,13.7973,782,782,7,-0.00164074,0.00249477,0,0,0.0423048,0.140998,5,5,2.8,0,0,0,False
3,bookshelf_small,29,qpFreeGate,1,1,0.00122789,1202,32,11.0451,716,716,0,0.0044829,0.00249477,0,0,0.032452,0.0,82,27,0.390244,0,0,0,True
3,bookshelf_small,29,VAMP,1,1,4.7149e-05,1974,12,10.8187,7,542,7,-0.00241825,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,False
3,bookshelf_small,31,isSafe,1,1,0.00348983,4014,44,20.1611,12,1010,0,0.00195301,0.00249477,0,0,0.0,0.0,286,40,0.153846,0,0,0,True
3,bookshelf_small,31,qpFixed,1,1,0.000373745,210,8,7.44132,473,473,38,-0.000686343,0.00249477,0,0,0.0354349,0.0,1,1,8,0,0,0,False
3,bookshelf_small,31,bubbleCBF,1,1,0.000649213,309,10,10.6658,682,682,0,0.00193389,0.00249477,0,0,0.0364001,0.0647249,2,2,5,0,0,0,True
3,bookshelf_small,31,qpFreeGate,1,1,0.00141278,1310,31,10.53,657,657,0,0.00386375,0.00249477,0,0,0.0316653,0.0,118,26,0.262712,0,0,0,True
3,bookshelf_small,31,VAMP,1,1,0.0003816,19463,64,18.3389,11,918,0,0.0019108,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,bookshelf_small,34,isSafe,1,1,0.00167201,1934,23,15.8549,9,794,0,7.24581e-05,0.00249477,0,0,0.0,0.0,87,18,0.264368,0,0,0,True
3,bookshelf_small,34,qpFixed,1,1,0.00321108,1724,35,11.7908,764,764,2,-0.000216583,0.00249477,0,0,0.0263849,0.0,19,14,1.84211,0,0,0,False
3,bookshelf_small,34,bubbleCBF,1,1,0.00233203,1036,25,11.7277,777,777,15,-0.00484331,0.00249477,0,0,0.0303811,0.0839768,9,8,2.77778,0,0,0,False
3,bookshelf_small,34,qpFreeGate,1,0,5.00002,1450097,49731,0.0,0,0,0,inf,inf,0,0,0.0252744,0.0,370047,49729,0.134391,0,0,0,False
3,bookshelf_small,34,VAMP,1,1,0.000121976,4454,22,15.4449,9,774,0,7.24581e-05,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,box,1,isSafe,1,1,0.002239,2559,30,11.8039,7,592,0,0.070833,0.00249477,0,0,0.0,0.0,196,27,0.153061,0,0,0,True
3,box,1,qpFixed,1,1,0.0012649,763,19,13.5961,878,878,0,0.000802674,0.00249477,0,0,0.0284377,0.0,8,7,2.375,0,0,0,True
3,box,1,bubbleCBF,1,1,0.00117381,541,15,10.8831,670,670,0,0.000998919,0.00249477,0,0,0.0349314,0.0628466,6,6,2.5,0,0,0,True
3,box,1,qpFreeGate,1,1,0.00303571,2801,70,17.647,1041,1041,0,0.00564326,0.00249477,0,0,0.0329301,0.0,221,57,0.316742,0,0,0,True
3,box,1,VAMP,1,1,0.00023247,11079,40,11.8039,7,592,0,0.070833,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,box,2,isSafe,1,1,0.00077832,864,12,5.65252,4,284,1,-0.000135042,0.00249477,0,0,0.0,0.0,32,8,0.375,0,0,0,False
3,box,2,qpFixed,1,1,0.000788807,524,14,7.69499,490,490,0,0.00195623,0.00249477,0,0,0.0304607,0.0,4,4,3.5,0,0,0,True
3,box,2,bubbleCBF,1,1,0.000799558,368,13,7.73608,449,449,0,0.00187619,0.00249477,0,0,0.0469381,0.138587,4,4,3.25,0,0,0,True
3,box,2,qpFreeGate,1,1,0.00113618,1065,29,14.146,889,889,0,0.0123516,0.00249477,0,0,0.0347192,0.0,47,20,0.617021,0,0,0,True
3,box,2,VAMP,1,1,7.3615e-05,2391,17,11.672,7,585,0,0.0166396,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,box,3,isSafe,1,1,0.000524747,595,9,9.22898,6,463,0,0.00205627,0.00249477,0,0,0.0,0.0,29,5,0.310345,0,0,0,True
3,box,3,qpFixed,1,1,0.00222289,1257,30,18.4989,1211,1211,7,-0.00115658,0.00249477,0,0,0.0273705,0.0,12,11,2.5,0,0,0,False
3,box,3,bubbleCBF,1,1,0.00154041,706,20,10.137,659,659,4,-0.00113634,0.00249477,0,0,0.0306946,0.0481586,6,6,3.33333,0,0,0,False
3,box,3,qpFreeGate,1,1,0.00119802,1084,30,10.9383,677,677,0,0.00893198,0.00249477,0,0,0.0331375,0.0,69,24,0.434783,0,0,0,True
3,box,3,VAMP,1,1,4.3463e-05,1854,9,9.22898,6,463,0,0.00205627,0.00249477,0,0,0.0,0.0,0,0,0,0,0,0,True
3,box,4,isSafe,1,1,0.00111217,1266,17,12.9853,8,651,0,0.00944539,0.00249477,0,0,0.0,0.0,49,12,0.346939,0,0,0,True
